"","AphiaID_host","scientificname","valid_AphiaID","valid_name","isMarine","isBrackish","isFreshwater","taxon_path"
"4653",276528,"Lutjanus carponotatus",276528,"Lutjanus carponotatus",1,0,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Lutjanidae|Lutjanus|Lutjanus carponotatus"
"4654",319898,"Otolithus brachygnathus",273787,"Pseudotolithus senegallus",1,1,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sciaenidae|Otolithus|Pseudotolithus senegallus"
"4655",402019,"Roncador stearnsi",282628,"Roncador stearnsii",1,0,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Sciaenidae|Roncador|Roncador stearnsii"
"4656",401726,"Lutjanus erytropterus",276534,"Lutjanus erythropterus",1,0,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Lutjanidae|Lutjanus|Lutjanus erythropterus"
"4657",212259,"Dussumieria elopsoides",212259,"Dussumieria elopsoides",1,0,0,"Animalia|Chordata|Teleostei|Clupeiformes|Dussumieriidae|Dussumieria|Dussumieria elopsoides"
"4658",715021,"Macoma contabulata",715021,"Macoma contabulata",1,NA,0,"Animalia|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|Macoma contabulata"
"4659",422084,"Panopeus americanus",422084,"Panopeus americanus",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Panopeidae|Panopeus|Panopeus americanus"
"4660",158416,"Eurypanopeus depressus",158416,"Eurypanopeus depressus",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Panopeidae|Eurypanopeus|Eurypanopeus depressus"
"4661",288170,"Cespitularia erecta",NA,NA,1,NA,0,"Animalia|Cnidaria|Octocorallia|Malacalcyonacea|Xeniidae|Cespitularia|NA"
"4662",207340,"Fungia scruposa",716609,"Danafungia scruposa",1,NA,0,"Animalia|Cnidaria|Hexacorallia|Scleractinia|Fungiidae|Fungia|Danafungia scruposa"
"4663",207076,"Acropora hemprichi",288207,"Acropora hemprichii",1,NA,0,"Animalia|Cnidaria|Hexacorallia|Scleractinia|Acroporidae|Acropora|Acropora hemprichii"
"4664",207392,"Lobophyllia hemprichii",207392,"Lobophyllia hemprichii",1,NA,0,"Animalia|Cnidaria|Hexacorallia|Scleractinia|Lobophylliidae|Lobophyllia|Lobophyllia hemprichii"
"4665",542929,"Pinna pectinata",140779,"Atrina pectinata",1,NA,0,"Animalia|Mollusca|Bivalvia|Ostreida|Pinnidae|Pinna|Atrina pectinata"
"4666",254360,"Telmessus cheiragonus",254360,"Telmessus cheiragonus",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Cheiragonidae|Telmessus|Telmessus cheiragonus"
"4667",218365,"Priacanthus sagittarius",218365,"Priacanthus sagittarius",1,0,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Priacanthidae|Priacanthus|Priacanthus sagittarius"
"4668",278658,"Paraplagusia blochii",278658,"Paraplagusia blochii",1,1,0,"Animalia|Chordata|Teleostei|Pleuronectiformes|Cynoglossidae|Paraplagusia|Paraplagusia blochii"
"4669",210090,"Axia acantha",246352,"Neaxius acanthus",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Axiidae|Axia|Neaxius acanthus"
"4670",212544,"Etelis coruscans",212544,"Etelis coruscans",1,0,0,"Animalia|Chordata|Teleostei|Eupercaria incertae sedis|Lutjanidae|Etelis|Etelis coruscans"
"4671",559721,"Chromodoris coi",597329,"Goniobranchus coi",1,NA,0,"Animalia|Mollusca|Gastropoda|Nudibranchia|Chromodorididae|Chromodoris|Goniobranchus coi"
"4672",559717,"Chromodoris geometrica",597336,"Goniobranchus geometricus",1,NA,0,"Animalia|Mollusca|Gastropoda|Nudibranchia|Chromodorididae|Chromodoris|Goniobranchus geometricus"
"4673",558642,"Risbecia tryoni",558646,"Hypselodoris tryoni",1,NA,0,"Animalia|Mollusca|Gastropoda|Nudibranchia|Chromodorididae|Risbecia|Hypselodoris tryoni"
"4674",209087,"Leptodius exaratus",209087,"Leptodius exaratus",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Xanthidae|Leptodius|Leptodius exaratus"
"4675",881843,"Leptodius affinis",881843,"Leptodius affinis",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Xanthidae|Leptodius|Leptodius affinis"
"4676",223914,"Chelonia mydas agassizii",137206,"Chelonia mydas",1,NA,NA,"Animalia|Chordata|NA|Testudines|Cheloniidae|Chelonia|Chelonia mydas"
"4677",220293,"Lepidochelys olivacea",220293,"Lepidochelys olivacea",1,NA,NA,"Animalia|Chordata|NA|Testudines|Cheloniidae|Lepidochelys|Lepidochelys olivacea"
"4678",477915,"Upogebia issaeffi",477915,"Upogebia issaeffi",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Upogebiidae|Upogebia|Upogebia issaeffi"
"4679",251297,"Pyura sacciformis",251297,"Pyura sacciformis",1,NA,0,"Animalia|Chordata|Ascidiacea|Stolidobranchia|Pyuridae|Pyura|Pyura sacciformis"
"4680",251249,"Pyura antillarum",251249,"Pyura antillarum",1,NA,0,"Animalia|Chordata|Ascidiacea|Stolidobranchia|Pyuridae|Pyura|Pyura antillarum"
"4681",250015,"Chelyosoma siboja",250015,"Chelyosoma siboja",1,NA,0,"Animalia|Chordata|Ascidiacea|Phlebobranchia|Corellidae|Chelyosoma|Chelyosoma siboja"
