valid_AphiaID,target_taxon_name,target_taxon_path,isMarine,isBrackish,isFreshwater
126445,Trisopterus luscus,Animalia|Chordata|Teleostei|Gadiformes|Gadidae|Trisopterus|Trisopterus luscus,1,1,0
158962,Merluccius bilinearis,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius bilinearis,1,0,0
126484,Merluccius merluccius,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius merluccius,1,0,0
217746,Merluccius capensis,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius capensis,1,0,0
217745,Merluccius paradoxus,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius paradoxus,1,0,0
272455,Merluccius hubbsi,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius hubbsi,1,0,0
254538,Gadus macrocephalus,Animalia|Chordata|Teleostei|Gadiformes|Gadidae|Gadus|Gadus macrocephalus,1,1,0
272458,Merluccius productus,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius productus,1,1,0
272452,Merluccius australis,Animalia|Chordata|Teleostei|Gadiformes|Merlucciidae|Merluccius|Merluccius australis,1,0,0
272392,Malacocephalus laevis,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Malacocephalus|Malacocephalus laevis,1,0,0
272394,Malacocephalus nipponensis,Animalia|Chordata|Teleostei|Gadiformes|Macrouridae|Malacocephalus|Malacocephalus nipponensis,1,0,0
126884,Gobius auratus,Animalia|Chordata|Teleostei|Gobiiformes|Gobiidae|Gobius|Gobius auratus,1,0,0
126901,Knipowitschia panizzae,Animalia|Chordata|Teleostei|Gobiiformes|Gobiidae|Knipowitschia|Knipowitschia panizzae,0,1,1
127254,Sebastes mentella,Animalia|Chordata|Teleostei|Perciformes|Sebastidae|Sebastes|Sebastes mentella,1,0,0
127252,Sebastes fasciatus,Animalia|Chordata|Teleostei|Perciformes|Sebastidae|Sebastes|Sebastes fasciatus,1,0,0
151324,Sebastes norvegicus,Animalia|Chordata|Teleostei|Perciformes|Sebastidae|Sebastes|Sebastes norvegicus,1,0,0
127255,Sebastes viviparus,Animalia|Chordata|Teleostei|Perciformes|Sebastidae|Sebastes|Sebastes viviparus,1,0,0
126793,Callionymus maculatus,Animalia|Chordata|Teleostei|Callionymiformes|Callionymidae|Callionymus|Callionymus maculatus,1,0,0
126794,Callionymus pusillus,Animalia|Chordata|Teleostei|Callionymiformes|Callionymidae|Callionymus|Callionymus pusillus,1,0,0
127427,Zeus faber,Animalia|Chordata|Teleostei|Zeiformes|Zeidae|Zeus|Zeus faber,1,1,0
127426,Zenopsis conchifer,Animalia|Chordata|Teleostei|Zeiformes|Zeidae|Zenopsis|Zenopsis conchifer,1,0,0
150637,Eutrigla gurnardus,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Trigla|Eutrigla gurnardus,1,1,0
127266,Trigla lyra,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Trigla|Trigla lyra,1,0,0
218120,Chelidonichthys capensis,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Chelidonichthys|Chelidonichthys capensis,1,0,0
127261,Chelidonichthys lastoviza,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Trigloporus|Chelidonichthys lastoviza,1,0,0
127262,Chelidonichthys lucerna,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Chelidonichthys|Chelidonichthys lucerna,1,0,0
150637,Eutrigla gurnardus,Animalia|Chordata|Teleostei|Perciformes|Triglidae|Chelidonichthys|Eutrigla gurnardus,1,1,0
