"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation"
"251",351565,"Ergasilus elongatus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus elongatus","adult","ectoparasitic",994653,"Polyodon spathula","Animalia | Chordata | Chondrostei | Acipenseriformes | Polyodontidae | Polyodon | Polyodon spathula",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"252",351568,"Ergasilus flaccidus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus flaccidus","adult","ectoparasitic",279204,"Oreochromis tanganicae","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Oreochromis | Oreochromis tanganicae",NA,NA,NA,"Fryer, G. (1965). Crustacean parasites of African freshwater fishes, mostly collected during the expeditions to Lake Tanganyika, and to Lakes Kivu, Edward and Albert by the Institut Royal des Bulletin de l'Institut Royal des Sciences Naturelles de Belgiqu"
"253",351573,"Ergasilus glyptothoracis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus glyptothoracis","adult","ectoparasitic",1022777,"Glyptothorax cavia","Animalia | Chordata | Teleostei | Siluriformes | Sisoridae | Glyptothorax | Glyptothorax cavia",NA,NA,NA,"Kuang, P.R. & J.H. Qian. (1983). The distribution of parasitic Copepoda in Yunnan, China, with descriptions of four new species. Acta Zootaxonomica Sinica 8(4):354-365, figs. 1-36, tab. 1. (x-1983, Chinese with English summary)."
"254",351576,"Ergasilus hemibagri","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hemibagri","adult","ectoparasitic",1020582,"Hemibagrus macropterus","Animalia | Chordata | Teleostei | Siluriformes | Bagridae | Hemibagrus | Hemibagrus macropterus",NA,NA,NA,"Zhang, Q.Z. & C.L. Ma. (1994). A new species of the genus Ergasilus parasitizing freshwater fish in Sichuan Province, China (Cyclopoida: Ergasilidae). Acta Zootaxonomica Sinica 19(2):139-143."
"255",351579,"Ergasilus hydrolycus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hydrolycus","adult","ectoparasitic",1020901,"Hydrolycus scomberoides","Animalia | Chordata | Teleostei | Characiformes | Cynodontidae | Hydrolycus | Hydrolycus scomberoides",NA,NA,NA,"Thatcher, V.E., W.A. Boeger & B.A. Robertson. (1984). The parasitic crustaceans of fishes from the Brazilian Amazon, 12., Ergasilus hydrolycus n. sp. (Copepoda Poecilostomatoida) from Hydrolycus scomberoides (Cuvier). Amazoniana, Kiel 8(3):321-326, figs."
"256",351579,"Ergasilus hydrolycus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hydrolycus","adult","ectoparasitic",1020901,"Hydrolycus scomberoides","Animalia | Chordata | Teleostei | Characiformes | Cynodontidae | Hydrolycus | Hydrolycus scomberoides",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"257",351579,"Ergasilus hydrolycus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hydrolycus","adult","ectoparasitic",1020901,"Hydrolycus scomberoides","Animalia | Chordata | Teleostei | Characiformes | Cynodontidae | Hydrolycus | Hydrolycus scomberoides",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"258",351580,"Ergasilus hypomesi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hypomesi","adult","ectoparasitic",1019695,"Coreius heterodon","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Coreius | Coreius heterodon",NA,NA,NA,"Xu, G.Q. (1987). A faunistic survey of parasitic crustaceans on fishes in Lake Hongzehu, with description of a new species. Acta Hydrobiologica Sinica / Shuisheng Shengwu Xuebao 11(2):151-160."
"259",351581,"Ergasilus hypophthalmi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hypophthalmi","adult","ectoparasitic",281103,"Hypophthalmus edentatus","Animalia | Chordata | Teleostei | Siluriformes | Pimelodidae | Hypophthalmus | Hypophthalmus edentatus",NA,NA,NA,"Boeger, W.A., M. Martins & V.E. Thatcher. (1993). Ergasilus hypophthalmi n. sp. (Copepoda, Poecilostomatoida, Ergasilidae) from the gill rakers of the Amazonian catfishes, Hypophthalmus edentatus Spix and H. fimbriatus Kner. Revista Brasileira de Biologia"
"260",351581,"Ergasilus hypophthalmi","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus hypophthalmi","adult","ectoparasitic",281103,"Hypophthalmus edentatus","Animalia | Chordata | Teleostei | Siluriformes | Pimelodidae | Hypophthalmus | Hypophthalmus edentatus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"261",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",1017988,"Plecodus paradoxus","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Plecodus | Plecodus paradoxus",NA,NA,NA,"Fryer, G. (1965). Crustacean parasites of African freshwater fishes, mostly collected during the expeditions to Lake Tanganyika, and to Lakes Kivu, Edward and Albert by the Institut Royal des Bulletin de l'Institut Royal des Sciences Naturelles de Belgiqu"
"262",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",1012247,"Tylochromis mylodon","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Tylochromis | Tylochromis mylodon",NA,NA,NA,"Fryer, G. (1967). Parasitic copepods from African cichlid fishes in the Musée Royal de l'Afrique Centrale. Revue de Zoologie et de Botanique Africaines 76:357-363."
"263",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",1018983,"Tylochromis polylepis","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Tylochromis | Tylochromis polylepis",NA,NA,NA,"Fryer, G. (1967). Parasitic copepods from African cichlid fishes in the Musée Royal de l'Afrique Centrale. Revue de Zoologie et de Botanique Africaines 76:357-363."
"264",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",218165,"Lates niloticus","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Latidae | Lates | Lates niloticus",NA,NA,NA,"Paperna, I. (1969). Parasitic Crustacea from fishes of the Volta Basin and south Ghana. Revue de Zoologie et de Botanique Africaines 80(1-2):208-216, figs. 1-4. (30-ix-1969)"
"265",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",218165,"Lates niloticus","Animalia | Chordata | Teleostei | Carangaria incertae sedis | Latidae | Lates | Lates niloticus",NA,NA,NA,"Douwe, C. van. (1912). Copepoden des ostafrikanischen Seengebietes. <em>Wissenschaftliche Ergebnisse der Deutschen Zentral-Afrika-Expedition 1907-08.</em> 3(15)(= Zool. 1):487-496, pls. 9-10."
"266",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",1020007,"Citharinus citharus","Animalia | Chordata | Teleostei | Characiformes | Citharinidae | Citharinus | Citharinus citharus",NA,NA,NA,"Paperna, I. (1969). Parasitic Crustacea from fishes of the Volta Basin and south Ghana. Revue de Zoologie et de Botanique Africaines 80(1-2):208-216, figs. 1-4. (30-ix-1969)"
"267",351586,"Ergasilus kandti","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus kandti","adult","ectoparasitic",1019481,"Synodontis membranaceus","Animalia | Chordata | Teleostei | Siluriformes | Mochokidae | Synodontis | Synodontis membranaceus",NA,NA,NA,"Paperna, I. (1969). Parasitic Crustacea from fishes of the Volta Basin and south Ghana. Revue de Zoologie et de Botanique Africaines 80(1-2):208-216, figs. 1-4. (30-ix-1969)"
"268",351588,"Ergasilus lamellifer","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lamellifer","adult","ectoparasitic",1018572,"Astatoreochromis alluaudi","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Astatoreochromis | Astatoreochromis alluaudi",NA,NA,NA,"Fryer, G. (1961). The parasitic Copepoda and Branchiura of the fishes of Lake Victoria and the Victoria Nile. Proceedings of the Zoological Society of London 137(1):41-60, figs. 1-27. (vii-1961)"
"269",351588,"Ergasilus lamellifer","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lamellifer","adult","ectoparasitic",1018572,"Astatoreochromis alluaudi","Animalia | Chordata | Teleostei | Cichliformes | Cichlidae | Astatoreochromis | Astatoreochromis alluaudi",NA,NA,NA,"Thurston, J.P. (1970). The incidence of Monogenea and parasitic Crustacea on the gills of fish in Uganda. Revue de Zoologie et de Botanique Africaines 82(1-2):111-130, tabs. 1-6. (30-ix-1970)"
"270",351588,"Ergasilus lamellifer","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lamellifer","adult","ectoparasitic",1469360,"Parailia pellucida","Animalia | Chordata | Teleostei | Siluriformes | Schilbeidae | Parailia | Parailia pellucida",NA,NA,NA,"Paperna, I. (1969). Parasitic Crustacea from fishes of the Volta Basin and south Ghana. Revue de Zoologie et de Botanique Africaines 80(1-2):208-216, figs. 1-4. (30-ix-1969)"
"271",351589,"Ergasilus lanceolatus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus lanceolatus","adult","ectoparasitic",590492,"Hiodon tergisus","Animalia | Chordata | Teleostei | Hiodontiformes | Hiodontidae | Hiodon | Hiodon tergisus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"272",351592,"Ergasilus leporinidis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus leporinidis","adult","ectoparasitic",1022725,"Leporinus fasciatus","Animalia | Chordata | Teleostei | Characiformes | Anostomidae | Leporinus | Leporinus fasciatus",NA,NA,NA,"Thatcher, V.E. (1981). Os crustáceos parasitos de peixes da Amazônia Brasileira. II - Ergasilus leporinidis n. sp. (Copepoda: Cyclopoidea) das branquias de Leporinus fasciatus (Bloch). Acta Amazonica 11(4):723-727, figs. 1-11, tabs. 1-3. (xii-1981, Englis"
"273",351592,"Ergasilus leporinidis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus leporinidis","adult","ectoparasitic",1022725,"Leporinus fasciatus","Animalia | Chordata | Teleostei | Characiformes | Anostomidae | Leporinus | Leporinus fasciatus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"274",351592,"Ergasilus leporinidis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus leporinidis","adult","ectoparasitic",1022725,"Leporinus fasciatus","Animalia | Chordata | Teleostei | Characiformes | Anostomidae | Leporinus | Leporinus fasciatus",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"275",351595,"Ergasilus luciopercarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus luciopercarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"276",351595,"Ergasilus luciopercarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus luciopercarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"277",351595,"Ergasilus luciopercarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus luciopercarum","adult","ectoparasitic",567538,"Percopsis omiscomaycus","Animalia | Chordata | Teleostei | Percopsiformes | Percopsidae | Percopsis | Percopsis omiscomaycus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"278",351595,"Ergasilus luciopercarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus luciopercarum","adult","ectoparasitic",567548,"Salvelinus namaycush","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Salvelinus | Salvelinus namaycush",NA,NA,NA,"Hudson, P.L., C.A. Bowen, II & R.M. Stedman. (1994). New records of Ergasilus (Copepoda: Ergasilidae) in the Laurentian Great Lakes, including a lakewide review of records and host associations. Canadian Journal of Zoology 72(6):1002-1009."
"279",351595,"Ergasilus luciopercarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus luciopercarum","adult","ectoparasitic",151295,"Micropterus salmoides","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus salmoides",NA,NA,NA,"Hudson, P.L., C.A. Bowen, II & R.M. Stedman. (1994). New records of Ergasilus (Copepoda: Ergasilidae) in the Laurentian Great Lakes, including a lakewide review of records and host associations. Canadian Journal of Zoology 72(6):1002-1009."
"280",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",159991,"Erimyzon sucetta","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Erimyzon | Erimyzon sucetta",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"281",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"282",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",465537,"Ictalurus punctatus","Animalia | Chordata | Teleostei | Siluriformes | Ictaluridae | Ictalurus | Ictalurus punctatus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"283",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1014176,"Notropis shumardi","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Notropis | Notropis shumardi",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"284",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1019547,"Notropis texanus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Notropis | Notropis texanus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"285",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",567543,"Pimephales promelas","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Pimephales | Pimephales promelas",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"286",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1044815,"Pimephales vigilax","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Pimephales | Pimephales vigilax",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"287",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1026490,"Semotilus corporalis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Semotilus | Semotilus corporalis",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"288",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1013301,"Notropis edwardraneyi","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Notropis | Notropis edwardraneyi",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"289",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1022902,"Erimyzon oblongus","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Erimyzon | Erimyzon oblongus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"290",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",888530,"Esox niger","Animalia | Chordata | Teleostei | Esociformes | Esocidae | Esox | Esox niger",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"291",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1021474,"Hybognathus nuchalis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Hybognathus | Hybognathus nuchalis",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"292",351598,"Ergasilus megaceros","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus megaceros","adult","ectoparasitic",1378190,"Moxostoma poecilurum","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Moxostoma | Moxostoma poecilurum",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"293",351603,"Ergasilus mosulensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus mosulensis","adult","ectoparasitic",1012174,"Carasobarbus luteus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Carasobarbus | Carasobarbus luteus",NA,NA,NA,"Khamees, N.R. & F.T. Mhaisen. (1988). Ecology of parasites of the cyprinid fish  Carasobarbus luteus from Mehaijeran Creek, Basrah. Journal of Biological Sciences Research, Baghdad 19(2):409-419. (Arabic summary.)"
"294",351603,"Ergasilus mosulensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus mosulensis","adult","ectoparasitic",1012174,"Carasobarbus luteus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Carasobarbus | Carasobarbus luteus",NA,NA,NA,"Mhaisen, F.T., N.K. Al Salim & N.R. Khamees. (1986). The parasitic fauna of two cyprinid and a mugilid fish from Mehaijeran Creek, Basrah. Journal of Biological Sciences Research, Baghdad 17(3):63-73, fig. 1."
"295",351603,"Ergasilus mosulensis","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus mosulensis","adult","ectoparasitic",1022142,"Cyprinion macrostomus","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Cyprinion | Cyprinion macrostomus",NA,NA,NA,"Rahemo, Z.I.F. (1982). Two new species of Ergasilus (Copepoda: Cyclopoida) from the gills of two Iraqi freshwater fishes. <em>Bulletin of the Basrah Natural History Museum.</em> 5:39-59, figs. 1-15, tabs. 1-2. (x-1982, Arabic summary)."
"296",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",254571,"Thymallus arcticus","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Thymallus | Thymallus arcticus",NA,NA,NA,"Arai, H.P. & D.R. Mudry. (1983). Protozoan and metazoan parasites of fishes from the headwaters of the Parsnip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences 40(10):1"
"297",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",254571,"Thymallus arcticus","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Thymallus | Thymallus arcticus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"298",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",592844,"Ptychocheilus oregonensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Ptychocheilus | Ptychocheilus oregonensis",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"299",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",592844,"Ptychocheilus oregonensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Ptychocheilus | Ptychocheilus oregonensis",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"300",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",592844,"Ptychocheilus oregonensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Ptychocheilus | Ptychocheilus oregonensis",NA,NA,NA,"Arai, H.P. & D.R. Mudry. (1983). Protozoan and metazoan parasites of fishes from the headwaters of the Parsnip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences 40(10):1"
"301",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",592844,"Ptychocheilus oregonensis","Animalia | Chordata | Teleostei | Cypriniformes | Cyprinidae | Ptychocheilus | Ptychocheilus oregonensis",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"302",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",567524,"Catostomus macrocheilus","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Catostomus | Catostomus macrocheilus",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"303",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",567524,"Catostomus macrocheilus","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Catostomus | Catostomus macrocheilus",NA,NA,NA,"Roberts, L.S. (1963). Ergasilus nerkae n. sp. (Copepoda: Cyclopoida) from British Columbia with a discussion of the copepods of the E. caeruleus group. Canadian Journal of Zoology 41:115-124, figs. 1-21."
"304",351606,"Ergasilus nerkae","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus nerkae","adult","ectoparasitic",567524,"Catostomus macrocheilus","Animalia | Chordata | Teleostei | Cypriniformes | Catostomidae | Catostomus | Catostomus macrocheilus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
