"","AphiaID_parasite","ScientificName_parasite","valid_AphiaID","valid_name","isMarine","isBrackish","isFreshwater","source_taxon_path"
"1189",349957,"Cardiodectes anchorellae",349957,"Cardiodectes anchorellae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pennellidae|Cardiodectes|Cardiodectes anchorellae"
"1190",349961,"Cardiodectes hardenbergi",349961,"Cardiodectes hardenbergi",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pennellidae|Cardiodectes|Cardiodectes hardenbergi"
"1191",349962,"Cardiodectes krishnai",349962,"Cardiodectes krishnai",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pennellidae|Cardiodectes|Cardiodectes krishnai"
"1192",349964,"Cardiodectes medusaeus",135985,"Cardiodectes bellottii",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pennellidae|Cardiodectes|Cardiodectes bellottii"
"1193",349965,"Cardiodectes rotundicaudatus",349965,"Cardiodectes rotundicaudatus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pennellidae|Cardiodectes|Cardiodectes rotundicaudatus"
"1194",349969,"Caribulus sculptus",349969,"Caribulus sculptus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Caribulus|Caribulus sculptus"
"1195",349970,"Caritus serratus",349970,"Caritus serratus",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Caligidae|Caritus|Caritus serratus"
"1196",349972,"Carnifossorius siamensis",349972,"Carnifossorius siamensis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Eudactylinidae|Carnifossorius|Carnifossorius siamensis"
"1197",349975,"Catlaphilla elongata",349975,"Catlaphilla elongata",0,0,1,"Animalia|Arthropoda|Copepoda|Cyclopoida|Lernaeidae|Catlaphilla|Catlaphilla elongata"
"1198",349976,"Cecidomyzon conoporae",349976,"Cecidomyzon conoporae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Asterocheridae|Cecidomyzon|Cecidomyzon conoporae"
"1199",349977,"Cecrops achantiivulgaris",349977,"Cecrops achantiivulgaris",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pandaridae|Cecrops|Cecrops achantiivulgaris"
"1200",349978,"Cecrops exiguus",357742,"Cecrops latreillii",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Pandaridae|Cecrops|Cecrops latreillii"
"1201",349989,"Cephalocolax katsuwoni",356350,"Unicolax collateralis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Bomolochidae|Cephalocolax|Unicolax collateralis"
"1202",349991,"Cephalorhiza flaccida",349991,"Cephalorhiza flaccida",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Nicothoidae|Cephalorhiza|Cephalorhiza flaccida"
"1203",349994,"Ceratocolax euthynni",349994,"Ceratocolax euthynni",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Bomolochidae|Ceratocolax|Ceratocolax euthynni"
"1204",349995,"Ceratocolax mykternastes",349995,"Ceratocolax mykternastes",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Bomolochidae|Ceratocolax|Ceratocolax mykternastes"
"1205",349997,"Cerioxynus alatus",349997,"Cerioxynus alatus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Anchimolgidae|Cerioxynus|Cerioxynus alatus"
"1206",349998,"Cerioxynus bandensis",349998,"Cerioxynus bandensis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Anchimolgidae|Cerioxynus|Cerioxynus bandensis"
"1207",349999,"Cerioxynus faviticolus",349999,"Cerioxynus faviticolus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Anchimolgidae|Cerioxynus|Cerioxynus faviticolus"
"1208",350000,"Cerioxynus moluccensis",350000,"Cerioxynus moluccensis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Anchimolgidae|Cerioxynus|Cerioxynus moluccensis"
"1209",350001,"Cerioxynus montastreae",350001,"Cerioxynus montastreae",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Anchimolgidae|Cerioxynus|Cerioxynus montastreae"
"1210",350002,"Cerioxynus oulophylliae",350002,"Cerioxynus oulophylliae",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Anchimolgidae|Cerioxynus|Cerioxynus oulophylliae"
"1211",350026,"Charopinopsis quaternia",1437578,"Brachiella quaternia",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinopsis|Brachiella quaternia"
"1212",350028,"Charopinus albidus",478420,"Parabrachiella albida",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinus|Parabrachiella albida"
"1213",350031,"Charopinus dasyaticus",832341,"Pseudocharopinus pillaii",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinus|Pseudocharopinus pillaii"
"1214",350032,"Charopinus dasyatis",350032,"Charopinus dasyatis",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinus|Charopinus dasyatis"
"1215",350033,"Charopinus markewitschi",360337,"Pseudocharopinus markewitschi",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinus|Pseudocharopinus markewitschi"
"1216",350034,"Charopinus narcinae",355080,"Pseudocharopinus narcinae",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinus|Pseudocharopinus narcinae"
"1217",350035,"Charopinus quaternius",1437578,"Brachiella quaternia",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Lernaeopodidae|Charopinus|Brachiella quaternia"
"1218",350038,"Chauliolobion bulbosum",350038,"Chauliolobion bulbosum",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Chauliolobion|Chauliolobion bulbosum"
"1219",350039,"Chauliolobion halodeimatis",350039,"Chauliolobion halodeimatis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Chauliolobion|Chauliolobion halodeimatis"
"1220",350040,"Chauliolobion imparile",350040,"Chauliolobion imparile",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Chauliolobion|Chauliolobion imparile"
"1221",350041,"Chauliolobion tectuliferum",350041,"Chauliolobion tectuliferum",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Synapticolidae|Chauliolobion|Chauliolobion tectuliferum"
"1222",350042,"Chelonichondria okamurai",350042,"Chelonichondria okamurai",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chelonichondria|Chelonichondria okamurai"
"1223",350059,"Chitonophilus laminosus",350059,"Chitonophilus laminosus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chitonophilidae|Chitonophilus|Chitonophilus laminosus"
"1224",350060,"Cholomyzon palpiferum",350060,"Cholomyzon palpiferum",1,0,0,"Animalia|Arthropoda|Copepoda|Siphonostomatoida|Coralliomyzontidae|Cholomyzon|Cholomyzon palpiferum"
"1225",350063,"Chondracanthus australis",350063,"Chondracanthus australis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus australis"
"1226",350064,"Chondracanthus barnardi",350064,"Chondracanthus barnardi",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus barnardi"
"1227",350067,"Chondracanthus brotulae",350067,"Chondracanthus brotulae",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus brotulae"
"1228",350070,"Chondracanthus colligens",350070,"Chondracanthus colligens",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus colligens"
"1229",350071,"Chondracanthus congiopodi",350106,"Chondracanthus tuberculatus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus tuberculatus"
"1230",350073,"Chondracanthus deltoideus",350073,"Chondracanthus deltoideus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus deltoideus"
"1231",350074,"Chondracanthus depressus",128755,"Acanthochondria cornuta",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Acanthochondria cornuta"
"1232",350075,"Chondracanthus distortus",350075,"Chondracanthus distortus",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus distortus"
"1233",350079,"Chondracanthus galeritus",359414,"Acanthochondria galerita",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Acanthochondria galerita"
"1234",350080,"Chondracanthus genypteri",350080,"Chondracanthus genypteri",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus genypteri"
"1235",350082,"Chondracanthus gracilis",350082,"Chondracanthus gracilis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus gracilis"
"1236",350083,"Chondracanthus grandigenitalis",359416,"Acanthochondria grandigenitalis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Acanthochondria grandigenitalis"
"1237",350084,"Chondracanthus heterostichi",350084,"Chondracanthus heterostichi",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus heterostichi"
"1238",350085,"Chondracanthus irregularis",350085,"Chondracanthus irregularis",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus irregularis"
"1239",350086,"Chondracanthus janebennettae",350086,"Chondracanthus janebennettae",1,0,0,"Animalia|Arthropoda|Copepoda|Cyclopoida|Chondracanthidae|Chondracanthus|Chondracanthus janebennettae"
