"","AphiaID_host","Scientificname_host","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"1272",151163,"Clupea sprattus",151163,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=151163","Clupea sprattus","Linnaeus, 1758","unaccepted","basionym",220,"Species",126425,"Sprattus sprattus","(Linnaeus, 1758)",125716,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea","Froese, R. and D. Pauly. Editors. (2024). FishBase. Clupea sprattus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151163 on 2024-05-18","urn:lsid:marinespecies.org:taxname:151163",1,1,0,0,NA,"exact","2009-06-16T07:05:49.343Z"
"1273",300742,"Gadus esmarkii",300742,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=300742","Gadus esmarkii","Nilsson, 1855","unaccepted",NA,220,"Species",126444,"Trisopterus esmarkii","(Nilsson, 1855)",125732,"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Gadus esmarkii Nilsson, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=300742 on 2024-05-18","urn:lsid:marinespecies.org:taxname:300742",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1274",127237,"Cottunculus thomsonii",127237,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127237","Cottunculus thomsonii","(Günther, 1882)","accepted",NA,220,"Species",127237,"Cottunculus thomsonii","(Günther, 1882)",126167,"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Cottunculus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Cottunculus thomsonii (Günther, 1882). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127237 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127237",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1275",126446,"Trisopterus minutus",126446,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126446","Trisopterus minutus","(Linnaeus, 1758)","accepted",NA,220,"Species",126446,"Trisopterus minutus","(Linnaeus, 1758)",125739,"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Trisopterus minutus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126446 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126446",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1276",400606,"Urophycis blennioides",400606,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=400606","Urophycis blennioides","(Brünnich, 1768)","unaccepted","misspelling",220,"Species",126501,"Phycis blennoides","(Brünnich, 1768)",125774,"Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Urophycis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Urophycis blennioides (Brünnich, 1768). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=400606 on 2024-05-18","urn:lsid:marinespecies.org:taxname:400606",1,0,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"1277",127084,"Trachinus vipera",127084,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127084","Trachinus vipera","Cuvier, 1829","unaccepted","synonym",220,"Species",150630,"Echiichthys vipera","(Cuvier, 1829)",126094,"Animalia","Chordata","Teleostei","Perciformes","Trachinidae","Trachinus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Trachinus vipera Cuvier, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127084 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127084",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1278",127419,"Capros aper",127419,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127419","Capros aper","(Linnaeus, 1758)","accepted",NA,220,"Species",127419,"Capros aper","(Linnaeus, 1758)",126243,"Animalia","Chordata","Teleostei","Acanthuriformes","Caproidae","Capros","Froese, R. and D. Pauly. Editors. (2024). FishBase. Capros aper (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127419 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127419",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1279",126795,"Callionymus reticulatus",126795,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126795","Callionymus reticulatus","Valenciennes, 1837","accepted",NA,220,"Species",126795,"Callionymus reticulatus","Valenciennes, 1837",125930,"Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Callionymus reticulatus Valenciennes, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126795 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126795",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1280",126447,"Brosme brosme",126447,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126447","Brosme brosme","(Ascanius, 1772)","accepted",NA,220,"Species",126447,"Brosme brosme","(Ascanius, 1772)",125740,"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Brosme","Froese, R. and D. Pauly. Editors. (2024). FishBase. Brosme brosme (Ascanius, 1772). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126447 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126447",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1281",127219,"Liparis liparis",127219,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127219","Liparis liparis","(Linnaeus, 1766)","accepted",NA,220,"Species",127219,"Liparis liparis","(Linnaeus, 1766)",126160,"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Liparis liparis (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127219 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127219",1,0,0,0,NA,"exact","2020-09-24T06:35:24.693Z"
"1282",126444,"Trisopterus esmarkii",126444,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126444","Trisopterus esmarkii","(Nilsson, 1855)","accepted",NA,220,"Species",126444,"Trisopterus esmarkii","(Nilsson, 1855)",125739,"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Trisopterus esmarkii (Nilsson, 1855). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126444 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126444",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1283",127145,"Lepidorhombus boscii",127145,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127145","Lepidorhombus boscii","(Risso, 1810)","accepted",NA,220,"Species",127145,"Lepidorhombus boscii","(Risso, 1810)",126122,"Animalia","Chordata","Teleostei","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lepidorhombus boscii (Risso, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127145 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127145",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1284",254529,"Myoxocephalus quadricornis",254529,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=254529","Myoxocephalus quadricornis","(Linnaeus, 1758)","accepted",NA,220,"Species",254529,"Myoxocephalus quadricornis","(Linnaeus, 1758)",126152,"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Myoxocephalus quadricornis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254529 on 2024-05-18","urn:lsid:marinespecies.org:taxname:254529",1,1,1,0,NA,"exact","2013-01-08T11:20:45.073Z"
"1285",151511,"Gobius minutus",151511,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=151511","Gobius minutus","Pallas, 1770","unaccepted","synonym",220,"Species",126928,"Pomatoschistus minutus","(Pallas, 1770)",125988,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Gobius","Froese, R. and D. Pauly. Editors. (2024). FishBase. Gobius minutus Pallas, 1770. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151511 on 2024-05-18","urn:lsid:marinespecies.org:taxname:151511",1,1,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1286",302305,"Caranx ascensionis",302305,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=302305","Caranx ascensionis","Cuvier, 1833","unaccepted",NA,220,"Species",126805,"Caranx lugubris","Poey, 1860",125936,"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Froese, R. and D. Pauly. Editors. (2024). FishBase. Caranx ascensionis Cuvier, 1833. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=302305 on 2024-05-18","urn:lsid:marinespecies.org:taxname:302305",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1287",232030,"Pneumatophorus colias",232030,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=232030","Pneumatophorus colias","(Gmelin, 1789)","unaccepted",NA,220,"Species",151174,"Scomber colias","Gmelin, 1789",232029,"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Pneumatophorus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pneumatophorus colias (Gmelin, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232030 on 2024-05-18","urn:lsid:marinespecies.org:taxname:232030",1,1,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"1288",127006,"Rachycentron canadum",127006,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127006","Rachycentron canadum","(Linnaeus, 1766)","accepted",NA,220,"Species",127006,"Rachycentron canadum","(Linnaeus, 1766)",126050,"Animalia","Chordata","Teleostei","Carangiformes","Rachycentridae","Rachycentron","Froese, R. and D. Pauly. Editors. (2024). FishBase. Rachycentron canadum (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127006 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127006",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1289",218360,"Priacanthus hamrur",218360,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=218360","Priacanthus hamrur","(Forsskål, 1775)","accepted",NA,220,"Species",218360,"Priacanthus hamrur","(Forsskål, 1775)",126049,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Priacanthidae","Priacanthus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Priacanthus hamrur (Forsskål, 1775). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=218360 on 2024-05-18","urn:lsid:marinespecies.org:taxname:218360",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1290",127020,"Rastrelliger kanagurta",127020,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127020","Rastrelliger kanagurta","(Cuvier, 1816)","accepted",NA,220,"Species",127020,"Rastrelliger kanagurta","(Cuvier, 1816)",126061,"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Rastrelliger","Froese, R. and D. Pauly. Editors. (2024). FishBase. Rastrelliger kanagurta (Cuvier, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127020 on 2024-05-18","urn:lsid:marinespecies.org:taxname:127020",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1291",320882,"Puntazzo puntazzo",320882,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=320882","Puntazzo puntazzo","(Walbaum, 1792)","unaccepted",NA,220,"Species",127052,"Diplodus puntazzo","(Walbaum, 1792)",297647,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Puntazzo","Froese, R. and D. Pauly. Editors. (2024). FishBase. Puntazzo puntazzo (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=320882 on 2024-05-18","urn:lsid:marinespecies.org:taxname:320882",1,1,0,0,NA,"exact","2013-01-08T10:48:02.203Z"
"1292",126812,"Pseudocaranx dentex",126812,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126812","Pseudocaranx dentex","(Bloch & Schneider, 1801)","accepted",NA,220,"Species",126812,"Pseudocaranx dentex","(Bloch & Schneider, 1801)",125941,"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Pseudocaranx","Froese, R. and D. Pauly. Editors. (2024). FishBase. Pseudocaranx dentex (Bloch & Schneider, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126812 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126812",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1293",1440872,"Tylosurus marinus",1440872,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1440872","Tylosurus marinus","(Walbaum, 1792)","unaccepted",NA,220,"Species",159256,"Strongylura marina","(Walbaum, 1792)",125690,"Animalia","Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","WoRMS (2024). Tylosurus marinus (Walbaum, 1792). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1440872 on 2024-05-18","urn:lsid:marinespecies.org:taxname:1440872",1,1,1,0,NA,"exact","2020-06-09T06:06:38.970Z"
"1294",308599,"Haemulon plumieri",308599,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=308599","Haemulon plumieri","(Lacepède, 1801)","unaccepted",NA,220,"Species",158808,"Haemulon plumierii","(Lacepède, 1801)",158806,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Froese, R. and D. Pauly. Editors. (2024). FishBase. Haemulon plumieri (Lacepède, 1801). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=308599 on 2024-05-18","urn:lsid:marinespecies.org:taxname:308599",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1295",159795,"Lutjanus campechanus",159795,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159795","Lutjanus campechanus","(Poey, 1860)","accepted",NA,220,"Species",159795,"Lutjanus campechanus","(Poey, 1860)",159791,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lutjanus campechanus (Poey, 1860). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159795 on 2024-05-18","urn:lsid:marinespecies.org:taxname:159795",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1296",154726,"Lampris luna",154726,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154726","Lampris luna","(Gmelin, 1789)","unaccepted","synonym",220,"Species",126522,"Lampris guttatus","(Brünnich, 1788)",125783,"Animalia","Chordata","Teleostei","Lampriformes","Lampridae","Lampris","Froese, R. and D. Pauly. Editors. (2024). FishBase. Lampris luna (Gmelin, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154726 on 2024-05-18","urn:lsid:marinespecies.org:taxname:154726",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1297",276296,"Synagrops microlepis",276296,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=276296","Synagrops microlepis","Norman, 1935","unaccepted","superseded new combination",220,"Species",1486838,"Kaperangus microlepis","(Norman, 1935)",159583,"Animalia","Chordata","Teleostei","Acropomatiformes","Acropomatidae","Synagrops","Froese, R. and D. Pauly. Editors. (2024). FishBase. Synagrops microlepis Norman, 1935. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=276296 on 2024-05-18","urn:lsid:marinespecies.org:taxname:276296",1,0,0,0,NA,"exact","2021-03-02T19:57:42.907Z"
"1298",321181,"Sargus salviani",321181,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=321181","Sargus salviani","Valenciennes, 1830","unaccepted",NA,220,"Species",127054,"Diplodus vulgaris","(Geoffroy Saint-Hilaire, 1817)",297737,"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Sargus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Sargus salviani Valenciennes, 1830. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=321181 on 2024-05-18","urn:lsid:marinespecies.org:taxname:321181",1,0,0,0,NA,"exact","2023-01-10T08:56:01.993Z"
"1299",137089,"Balaenoptera edeni",137089,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137089","Balaenoptera edeni","Anderson, 1878","accepted",NA,220,"Species",137089,"Balaenoptera edeni","Anderson, 1878",137013,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Balaenoptera edeni Anderson, 1878. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137089 on 2024-05-18","urn:lsid:marinespecies.org:taxname:137089",1,NA,NA,0,NA,"exact","2009-03-19T19:56:16.150Z"
"1300",137113,"Kogia breviceps",137113,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137113","Kogia breviceps","(de Blainville, 1838)","accepted",NA,220,"Species",137113,"Kogia breviceps","(de Blainville, 1838)",159024,"Animalia","Chordata","Mammalia","Cetartiodactyla","Kogiidae","Kogia","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Kogia breviceps (de Blainville, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137113 on 2024-05-18","urn:lsid:marinespecies.org:taxname:137113",1,0,0,0,NA,"exact","2008-08-20T11:25:36.853Z"
"1301",137087,"Balaenoptera acutorostrata",137087,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137087","Balaenoptera acutorostrata","Lacépède, 1804","accepted",NA,220,"Species",137087,"Balaenoptera acutorostrata","Lacépède, 1804",137013,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Balaenoptera acutorostrata Lacépède, 1804. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137087 on 2024-05-18","urn:lsid:marinespecies.org:taxname:137087",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"1302",126811,"Naucrates ductor",126811,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126811","Naucrates ductor","(Linnaeus, 1758)","accepted",NA,220,"Species",126811,"Naucrates ductor","(Linnaeus, 1758)",125940,"Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Naucrates","Froese, R. and D. Pauly. Editors. (2024). FishBase. Naucrates ductor (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126811 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126811",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1303",126951,"Tetrapturus albidus",126951,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126951","Tetrapturus albidus","Poey, 1860","unaccepted",NA,220,"Species",712906,"Kajikia albida","(Poey, 1860)",126014,"Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae","Tetrapturus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Tetrapturus albidus Poey, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126951 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126951",1,0,0,0,NA,"exact","2013-01-08T14:26:18.763Z"
"1304",219734,"Tetrapturus angustirostris",219734,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219734","Tetrapturus angustirostris","Tanaka, 1915","accepted",NA,220,"Species",219734,"Tetrapturus angustirostris","Tanaka, 1915",126014,"Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae","Tetrapturus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Tetrapturus angustirostris Tanaka, 1915. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219734 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219734",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1305",154802,"Orthagoriscus mola",154802,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154802","Orthagoriscus mola",NA,"unaccepted","misspelling",220,"Species",127405,"Mola mola","(Linnaeus, 1758)",154801,"Animalia","Chordata","Teleostei","Tetraodontiformes","Molidae","Orthagoriscus","WoRMS (2024). Orthagoriscus mola. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154802 on 2024-05-18","urn:lsid:marinespecies.org:taxname:154802",1,NA,NA,0,NA,"exact","2013-03-22T10:28:50.490Z"
"1306",219729,"Makaira mazara",219729,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=219729","Makaira mazara","(Jordan & Snyder, 1901)","accepted",NA,220,"Species",219729,"Makaira mazara","(Jordan & Snyder, 1901)",126013,"Animalia","Chordata","Teleostei","Carangiformes","Istiophoridae","Makaira","Froese, R. and D. Pauly. Editors. (2024). FishBase. Makaira mazara (Jordan & Snyder, 1901). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=219729 on 2024-05-18","urn:lsid:marinespecies.org:taxname:219729",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1307",311309,"Prognichthys rondeletii",311309,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=311309","Prognichthys rondeletii","(Valenciennes, 1847)","unaccepted",NA,220,"Species",126386,"Hirundichthys rondeletii","(Valenciennes, 1847)",205070,"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Prognichthys","Froese, R. and D. Pauly. Editors. (2024). FishBase. Prognichthys rondeletii (Valenciennes, 1847). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=311309 on 2024-05-18","urn:lsid:marinespecies.org:taxname:311309",1,0,0,0,NA,"exact","2008-02-28T13:41:07.550Z"
"1308",159281,"Hyporhamphus unifasciatus",159281,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159281","Hyporhamphus unifasciatus","(Ranzani, 1841)","accepted",NA,220,"Species",159281,"Hyporhamphus unifasciatus","(Ranzani, 1841)",125696,"Animalia","Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Froese, R. and D. Pauly. Editors. (2024). FishBase. Hyporhamphus unifasciatus (Ranzani, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159281 on 2024-05-18","urn:lsid:marinespecies.org:taxname:159281",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1309",307114,"Mola rotunda",307114,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=307114","Mola rotunda","Cuvier, 1797","unaccepted",NA,220,"Species",127405,"Mola mola","(Linnaeus, 1758)",126233,"Animalia","Chordata","Teleostei","Tetraodontiformes","Molidae","Mola","Froese, R. and D. Pauly. Editors. (2024). FishBase. Mola rotunda Cuvier, 1797. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=307114 on 2024-05-18","urn:lsid:marinespecies.org:taxname:307114",1,0,0,0,NA,"exact","2023-01-10T08:56:01.993Z"
"1310",300564,"Sardinella perforata",300564,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=300564","Sardinella perforata","(Cantor, 1849)","unaccepted",NA,220,"Species",212268,"Sardinella albella","(Valenciennes, 1847)",125721,"Animalia","Chordata","Teleostei","Clupeiformes","Dorosomatidae","Sardinella","Froese, R. and D. Pauly. Editors. (2024). FishBase. Sardinella perforata (Cantor, 1849). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=300564 on 2024-05-18","urn:lsid:marinespecies.org:taxname:300564",1,1,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"1311",126423,"Sardinella maderensis",126423,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126423","Sardinella maderensis","(Lowe, 1838)","accepted",NA,220,"Species",126423,"Sardinella maderensis","(Lowe, 1838)",125721,"Animalia","Chordata","Teleostei","Clupeiformes","Dorosomatidae","Sardinella","Froese, R. and D. Pauly. Editors. (2024). FishBase. Sardinella maderensis (Lowe, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126423 on 2024-05-18","urn:lsid:marinespecies.org:taxname:126423",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"1312",400053,"Clupea pilchardus",400053,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=400053","Clupea pilchardus","Walbaum, 1792","unaccepted","synonym",220,"Species",126421,"Sardina pilchardus","(Walbaum, 1792)",125716,"Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea","Froese, R. and D. Pauly. Editors. (2024). FishBase. Clupea pilchardus Walbaum, 1792. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=400053 on 2024-05-18","urn:lsid:marinespecies.org:taxname:400053",1,1,1,0,NA,"exact","2009-06-15T12:24:27.480Z"
"1313",298181,"Engraulis encrasicholus",298181,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=298181","Engraulis encrasicholus","(Linnaeus, 1758)","unaccepted","misspelling",220,"Species",126426,"Engraulis encrasicolus","(Linnaeus, 1758)",125724,"Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis","Froese, R. and D. Pauly. Editors. (2024). FishBase. Engraulis encrasicholus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=298181 on 2024-05-18","urn:lsid:marinespecies.org:taxname:298181",1,1,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"1314",300553,"Sardinella cameronensis",300553,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=300553","Sardinella cameronensis","Regan, 1917","unaccepted",NA,220,"Species",126423,"Sardinella maderensis","(Lowe, 1838)",125721,"Animalia","Chordata","Teleostei","Clupeiformes","Dorosomatidae","Sardinella","Froese, R. and D. Pauly. Editors. (2024). FishBase. Sardinella cameronensis Regan, 1917. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=300553 on 2024-05-18","urn:lsid:marinespecies.org:taxname:300553",1,1,0,0,NA,"exact","2023-01-10T08:56:01.993Z"
