"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_ciation"
"3554",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",320087,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,NA,NA,"Oldewage, W.H. & J.G. van As. (1989). Occurrence and distribution of Caligus (Copepoda: Siphonostomatoida) in African coastal waters. Revue de Zoologie Africaine 103(1):91-98, appendix 1.",NA
"3555",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",320087,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"3556",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",320087,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,NA,NA,"Kensley, B. & J.R. Grindley. (1973). South African parasitic Copepoda. Annals of the South African Museum 62(3):69-130, figs. 1-35. (x-1973)",NA
"3557",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",320087,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,NA,NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)",NA
"3558",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",320087,"Thunnus obesus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus obesus",NA,NA,NA,"Shiino, S.M. (1965). Parasitic copepods of the eastern Pacific fishes. 5. Caligus. Reports of the Faculty of Fisheries, Prefectural University of Mie 5(2):391-420, figs. 1-9, tabs. 1-5. (15-xii-1965)",NA
"3559",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",319630,"Thunnus albacares","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus albacares",NA,NA,NA,"Ho, J.S. & K. Nagasawa. (2001). Implication of the occurrence of chalimus larvae (Copepoda, Caligidae) on the larvae of Maurolicus muelleri (Pisces, Sternoptychidae) in the Sea of Japan. Bulletin of the National Research Institute of Far Seas Fisheries, S",NA
"3560",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",319630,"Thunnus albacares","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Thunnus | Thunnus albacares",NA,NA,NA,"Cressey, R.F. & H.B. Cressey. (1980). Parasitic copepods of mackerel- and tuna-like fishes (Scombridae) of the world. Smithsonian Contributions to Zoology 311:i-iv, 1-186, figs. 1-139. (1-iv-1980)",NA
"3561",135748,"Caligus coryphaenae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus coryphaenae","adult","ectoparasitic",126803,"Caranx hippos","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx hippos",NA,NA,NA,"Pillai, N.K. (1985). Copepod Parasites of Marine Fishes. <em>In: The Fauna of India. Zoological Society of India, Calcutta.</em> 900pp., figs. 1-279.",NA
"3562",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126438,"Merlangius merlangus","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Merlangius | Merlangius merlangus",NA,NA,NA,"Koch, W. (2012). Inventory of parasitic copepods and their hosts in the western Wadden Sea in 1968 and 2010. <em>In: NIOZ Koninklijk Nederlands Instituut voor Zeeonderzoek.</em> :6-15.",NA
"3563",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126555,"Lophius piscatorius","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophius | Lophius piscatorius",NA,NA,NA,"Afonso-Dias, I. & K. MacKenzie. (2004). A checklist of the protozoan and metazoan parasites reported from the anglerfishes Lophius piscatorius L. and L. budegassa Spinola. Bulletin of the European Association of Fish Pathologists 24(5):246-252.",NA
"3564",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",127186,"Salmo salar","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Salmo | Salmo salar",NA,NA,NA,"Johnson, S.C., J.W. Treasurer, S. Bravo, K. Nagasawa & Z. Kabata. (2004). A review of the impact of parasitic copepods on marine aquaculture. <em>In: Hwang, J.S., J.S. Ho & C.T. Shih, (eds). Proceedings of the 8th International Conference on Copepoda, Spe",NA
"3565",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Brunel, P., Bosse, L. & Lamarche, G. (1998). Catalogue of the marine invertebrates of the estuary and Gulf of St. Lawrence. <em>Canadian Special Publication of Fisheries and Aquatic Sciences, 126.</em> 405 pp.",NA
"3566",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3567",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Kabata, Z. (1979). Parasitic Copepoda of British Fishes. <em>The Ray Society, London.</em> 152: i-xii, 1-468, figs. 1-203.",NA
"3568",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Kornakova, E.E. (1987). Stroenie polovo sistemy Udonella murmanica (Turbellaria, Udonellida). The structure of the reproductive system of Udonella murmanica. In: Pugachev, O.N. & A.Yu. Ryss (eds.). Sistematika, faunistika, morfologiya paraziticheskikh org",NA
"3569",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Krøyer, H. (1843-1845). Danmarks Fiske. <em>Copenhagen, S. Triers.</em> 2: 1-644.",NA
"3570",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3571",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Appy, R.G. &  M.D.B. Burt. (1982). Metazoan parasites of cod, Gadus morhua L., in Canadian Atlantic waters. <em>Canadian Journal of Zoology.</em> 60(7):1573-1579.",NA
"3572",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Hemmingsen, W. & K. MacKenzie. (2001). The parasite fauna of the Atlantic cod, Gadus morhua L. Advances in Marine Biology 40:1-80.",NA
"3573",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154378,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Hemmingsen, W., N. Lile & O. Halvorsen. (1995). Search for seasonality in occurrence of parasites of cod, Gadus morhua L. in a fjord at 70E N. <em>Polar Biology.</em> 15(7):517-522.",NA
"3574",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",105923,"Squalus acanthias","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3575",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",105923,"Squalus acanthias","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias",NA,NA,NA,"Henderson, A.C., K. Flannery & J. Dunne. (2002). An investigation into the metazoan parasites of the spiny dogfish ( Squalus acanthias L.), off the west coast of Ireland. Journal of Natural History 36 (14): 1747-1760.",NA
"3576",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126437,"Melanogrammus aeglefinus","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3577",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126437,"Melanogrammus aeglefinus","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3578",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126441,"Pollachius virens","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius virens",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3579",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126441,"Pollachius virens","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius virens",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3580",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126441,"Pollachius virens","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius virens",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3581",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",127138,"Hippoglossus hippoglossus","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Hippoglossus | Hippoglossus hippoglossus",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3582",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",127140,"Microstomus kitt","Animalia | Chordata | Teleostei | Pleuronectiformes | Pleuronectidae | Microstomus | Microstomus kitt",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3583",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Brunel, P., Bosse, L. & Lamarche, G. (1998). Catalogue of the marine invertebrates of the estuary and Gulf of St. Lawrence. <em>Canadian Special Publication of Fisheries and Aquatic Sciences, 126.</em> 405 pp.",NA
"3584",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3585",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Kabata, Z. (1979). Parasitic Copepoda of British Fishes. <em>The Ray Society, London.</em> 152: i-xii, 1-468, figs. 1-203.",NA
"3586",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Kornakova, E.E. (1987). Stroenie polovo sistemy Udonella murmanica (Turbellaria, Udonellida). The structure of the reproductive system of Udonella murmanica. In: Pugachev, O.N. & A.Yu. Ryss (eds.). Sistematika, faunistika, morfologiya paraziticheskikh org",NA
"3587",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Krøyer, H. (1843-1845). Danmarks Fiske. <em>Copenhagen, S. Triers.</em> 2: 1-644.",NA
"3588",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3589",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Appy, R.G. &  M.D.B. Burt. (1982). Metazoan parasites of cod, Gadus morhua L., in Canadian Atlantic waters. <em>Canadian Journal of Zoology.</em> 60(7):1573-1579.",NA
"3590",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Hemmingsen, W. & K. MacKenzie. (2001). The parasite fauna of the Atlantic cod, Gadus morhua L. Advances in Marine Biology 40:1-80.",NA
"3591",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126436,"Gadus morhua","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Gadus | Gadus morhua",NA,NA,NA,"Hemmingsen, W., N. Lile & O. Halvorsen. (1995). Search for seasonality in occurrence of parasites of cod, Gadus morhua L. in a fjord at 70E N. <em>Polar Biology.</em> 15(7):517-522.",NA
"3592",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126461,"Molva molva","Animalia | Chordata | Teleostei | Gadiformes | Lotidae | Molva | Molva molva",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3593",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",126440,"Pollachius pollachius","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Pollachius | Pollachius pollachius",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3594",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",218121,"Chelidonichthys queketti","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys queketti",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"3595",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",218120,"Chelidonichthys capensis","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys capensis",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"3596",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",307968,"Molva molva","Animalia | Chordata | Teleostei | Gadiformes | Lotidae | Molva | Molva molva",NA,NA,NA,"Holmes, J.M.C. (1998). A checklist of the Siphonostomatoida (Crustacea: Copepoda) of Ireland. <em>Bulletin of the Irish Biogeographical Society, Dublin.</em> 22(2): 194-228.",NA
"3597",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154763,"Melanogrammus aeglefinus","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus",NA,NA,NA,"Boxshall, G.A. (1974). Infections with parasitic copepods in North Sea marine fishes. Journal of the Marine Biological Association of the United Kingdom 54(2):355-372, figs. 1-2, tabs. 1-3. (v-1974)",NA
"3598",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",154763,"Melanogrammus aeglefinus","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3599",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",158962,"Merluccius bilinearis","Animalia | Chordata | Teleostei | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3600",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",158928,"Microgadus tomcod","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Microgadus | Microgadus tomcod",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184.",NA
"3601",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",127187,"Salmo trutta","Animalia | Chordata | Teleostei | Salmoniformes | Salmonidae | Salmo | Salmo trutta",NA,NA,NA,"Schram, T.A., J.A. Knutsen, P.A. Heuch & T.A. Mo. (1998). Seasonal occurrence of Lepeophtheirus salmonis and Caligus elongatus (Copepoda: Caligidae) on sea trout (Salmo trutta), off southern Norway. ICES (International Council for the Exploration of the S",NA
"3602",135749,"Caligus curtus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus curtus","adult","ectoparasitic",218507,"Pristipomoides typus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Lutjanidae | Pristipomoides | Pristipomoides typus",NA,NA,NA,"Pillai, N.K. (1967). Copepods parasitic on Indian marine fishes. A review. In: Proceedings of the Symposium on Crustacea. Symposium Series, Marine Biological Association of India (2)5:1556-1680, figs. 1-266.",NA
"3603",135750,"Caligus deformis","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus deformis","adult","ectoparasitic",127066,"Spondyliosoma cantharus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Spondyliosoma | Spondyliosoma cantharus",NA,NA,NA,"Oldewage, W.H. & J.G. van As. (1989). Occurrence and distribution of Caligus (Copepoda: Siphonostomatoida) in African coastal waters. Revue de Zoologie Africaine 103(1):91-98, appendix 1.",NA
"3604",135750,"Caligus deformis","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus deformis","adult","ectoparasitic",316828,"Spondyliosoma cantharus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Spondyliosoma | Spondyliosoma cantharus",NA,NA,NA,"Oldewage, W.H. & J.G. van As. (1989). Occurrence and distribution of Caligus (Copepoda: Siphonostomatoida) in African coastal waters. Revue de Zoologie Africaine 103(1):91-98, appendix 1.",NA
"3605",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",126555,"Lophius piscatorius","Animalia | Chordata | Teleostei | Lophiiformes | Lophiidae | Lophius | Lophius piscatorius",NA,NA,NA,"Koch, W. (2012). Inventory of parasitic copepods and their hosts in the western Wadden Sea in 1968 and 2010. <em>In: NIOZ Koninklijk Nederlands Instituut voor Zeeonderzoek.</em> :6-15.",NA
"3606",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",126803,"Caranx hippos","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx hippos",NA,NA,NA,"Wilson, C.B. (1937). Some parasitic copepods from Panama Bay. Journal of the Washington Academy of Sciences 27(10):423-431, figs. 1-34. (15-x-1937)",NA
"3607",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",306576,"Eutrigla gurnardus","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Eutrigla | Eutrigla gurnardus",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3608",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",154482,"Chelidonichthys lucerna","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Chelidonichthys | Chelidonichthys lucerna",NA,NA,NA,"Palm, H.W., S. Klimpel & C. Bucher. (1999). Checklist of metazoan fish parasites of German coastal waters. Berichte aus dem Institut für Meereskunde an der Christian-Albrechts-Universität Kiel 307:148 pp.",NA
"3609",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",306561,"Lepidotrigla cavillone","Animalia | Chordata | Teleostei | Perciformes | Triglidae | Lepidotrigla | Lepidotrigla cavillone",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
"3610",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127057,"Pagellus acarne","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Pagellus | Pagellus acarne",NA,NA,NA,"Brian, A. (1935). I Caligus parassiti dei pesci del Mediterraneo (Copepodi). Annali del Museo Civico di Storia Naturale 'Giacomo Doria', Genova 57:152-211, figs. 1-20. (10-vi-1935).",NA
"3611",135751,"Caligus diaphanus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Caligidae | Caligus | Caligus diaphanus","adult","ectoparasitic",127057,"Pagellus acarne","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Pagellus | Pagellus acarne",NA,NA,NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co",NA
